Time (ms),X,Y,Z
66635,-9028,2763,-1039
66715,-9735,2825,-1560
66794,-7980,2658,-1599
66874,-6949,2956,-1736
66954,-7493,3282,-2227
67034,-8754,3716,-2592
67114,-10768,3748,-2669
67194,-12049,2977,-2363
67274,-10298,2191,-1751
67354,-7372,2012,-1004
67434,-6793,1656,-187
67514,-7386,1361,92
67594,-8345,2231,-477
67674,-10313,2714,-1008
67755,-10077,2564,-1486
67834,-7687,2877,-1641
67914,-6795,3160,-1679
68074,-7558,3378,-1944
68154,-9066,3949,-2290
68234,-11366,3985,-2613
68314,-12105,2951,-2508
68394,-10085,1974,-1972
68474,-7768,1501,-1329
68554,-6397,1417,-961
68634,-6347,1822,-1080
68714,-8741,2575,-1580
68794,-11155,2900,-2145
68874,-9702,2607,-2324
68954,-6829,2719,-2185
69034,-5960,3291,-2171
69114,-6878,3721,-2199
69194,-8928,3921,-2588
69274,-11695,3596,-2752
69354,-11584,2565,-2547
69434,-8049,1811,-2050
69514,-6426,1630,-1007
69594,-7317,1238,-257
69674,-7852,1551,-299
69754,-8870,2995,-728
69834,-10258,3599,-1048
69914,-9155,3215,-1368
69994,-7130,3540,-1662
70074,-6877,4008,-1774
70154,-7877,4063,-2005
70234,-9719,4268,-2438
70314,-11687,3911,-2563
70394,-11171,3045,-2322
70474,-8317,2342,-1851
70554,-6559,1860,-1102
70634,-6952,1499,-232
70714,-7486,1629,123
70794,-8896,2852,-309
70874,-9929,3481,-1049
70954,-8191,3322,-1651
71034,-6885,3445,-1863
71114,-7317,3425,-2073
71194,-8774,3476,-2418
71274,-11119,3986,-2699
71354,-12323,4028,-2693
71434,-10170,2911,-2075
71514,-7031,2143,-1095
71594,-6233,1725,-187
71674,-6356,1462,-78
71754,-7635,2483,-898
71834,-10118,3207,-1725
71914,-10311,3032,-2307
71994,-8258,3318,-2331
72074,-6831,3597,-2103
72154,-7190,3667,-1979
72234,-9339,4024,-1939
72314,-11442,4130,-2065
72394,-11091,3198,-1885
72474,-8835,2080,-1340
72554,-7083,1534,-727
72634,-6761,1458,-331
72714,-7055,1969,-445
72793,-8584,2873,-1010
72873,-9834,3073,-1538
72953,-8718,2936,-1785
73033,-7182,3264,-1763
73113,-7063,3478,-1812
73193,-8545,3637,-2237
73273,-11140,4061,-2631
73353,-12504,3917,-2474
73433,-10732,2928,-1708
73513,-7848,2270,-728
73673,-6990,1810,312
73833,-7897,2023,-409
73913,-10155,2813,-1386
73993,-10362,2729,-2123
74073,-8538,2826,-2194
74153,-7414,3444,-2091
