Time (ms),X,Y,Z
66314,-8007,2055,-1274
66394,-9923,2437,-1604
66474,-10961,1779,-870
66554,-10387,1250,27
66634,-8086,1200,19
66714,-6791,1048,23
66793,-6794,858,281
66873,-7120,684,197
66953,-7690,1046,-209
67034,-9476,1378,-860
67113,-9600,1327,-1522
67193,-7557,1321,-1677
67273,-6434,1643,-1723
67353,-7319,2015,-1523
67433,-11122,1795,-610
67513,-13476,1368,566
67593,-12191,1494,791
67673,-9978,1348,511
67753,-7793,699,245
67833,-6697,115,-24
67913,-6784,-90,-184
67993,-8319,464,-498
68073,-11204,1115,-995
68153,-11243,1683,-748
68233,-8793,2418,-548
68313,-7010,2973,-1026
68393,-7049,3250,-1147
68473,-10381,2952,-725
68553,-13199,926,197
68633,-12574,-335,508
68713,-10217,-394,184
68793,-8144,-899,32
68873,-6929,-930,-115
68953,-6406,-517,-431
69033,-8066,947,-631
69113,-10667,2160,-920
69193,-9754,2307,-1200
69273,-6895,2358,-1339
69353,-5656,2476,-1412
69433,-6905,2583,-1378
69513,-10476,2222,-884
69593,-12713,1935,-202
69673,-11767,1972,-285
69753,-9362,1400,-178
69833,-6866,783,-60
69913,-5471,794,-363
69993,-5931,1029,-471
70073,-8049,1874,-973
70233,-10147,2541,-1430
70313,-9187,2322,-1267
70393,-6844,2314,-1259
70473,-6246,2481,-1486
70553,-7351,2517,-1609
70633,-9958,2175,-1248
70713,-12233,1520,-183
70793,-11552,1317,40
70873,-8741,1111,-137
70953,-6474,733,-67
71033,-5553,583,-264
71113,-5798,905,-433
71193,-7620,1995,-981
71273,-10306,2512,-1647
71353,-9927,2086,-1803
71433,-7129,1940,-1671
71513,-5816,2230,-1849
71593,-6647,2519,-1966
71673,-10125,2090,-1048
71753,-12618,1369,465
71833,-11825,1537,701
71913,-9509,1538,248
71993,-6968,1061,131
72073,-5613,701,34
72153,-5886,671,-277
72233,-7986,844,-336
72313,-10417,1403,-732
72393,-11251,2056,-1718
72473,-9318,1977,-1939
72553,-6529,2350,-1863
72633,-5596,2780,-1742
72712,-7133,2485,-1276
72793,-9626,2049,-811
72872,-11258,1683,-82
72952,-10739,1384,361
73032,-8336,878,226
73112,-6131,437,52
73192,-5290,223,-234
73272,-6615,64,-282
73352,-9367,706,-407
73432,-11624,1620,-1166
73512,-10380,1782,-1630
73592,-7323,2165,-1531
73672,-6180,2745,-1528
73752,-7055,2733,-1646
73832,-9675,2250,-1641
73912,-12016,1614,-631
73992,-11297,1463,36
74072,-8852,1513,-63
74152,-7302,1894,-476
74232,-6955,2431,-1385
74312,-7520,3125,-2936
74392,-7706,4115,-5180
74472,-6845,3885,-6175
74552,-5009,2624,-5674
74632,-2854,1499,-4911
74712,-1227,1051,-4743
74792,-707,1064,-5843
74872,-354,481,-7193
74952,-77,64,-8326
75032,-2262,1201,-10093
75112,-3939,1365,-9158
75192,-3193,690,-6698
75272,-2153,640,-5525
75352,-2642,1000,-6626
75432,-4534,1937,-9548
75512,-5391,2237,-10389
75592,-4766,1762,-9040
75672,-3049,1080,-7053
75752,-1480,599,-5375
75832,-569,409,-4268
75912,-1084,1798,-4622
75992,-3620,4597,-6163
76174,-5518,3529,-4390
76232,-5850,2484,-2630
76312,-6082,2099,-1229
76392,-7915,2074,-286
76472,-11246,1985,334
76552,-13030,2071,239
76632,-11428,1992,-300
76712,-8153,1529,-629
76872,-5713,1705,-1081
76952,-5463,1438,-1634
77032,-7191,2210,115
77112,-9747,4892,1588
77192,-11725,4469,1250
77272,-10768,2410,1409
77352,-7999,1749,1398
77432,-6375,1108,1179
77512,-6472,519,778
77592,-8011,236,608
77672,-11043,1136,-240
77752,-12893,1574,-1249
77832,-10442,924,-1029
77912,-7283,1286,-841
77992,-6613,2412,-984
78072,-8368,3057,-573
78152,-10022,2888,-372
78232,-11810,1989,250
78312,-11901,1168,968
78392,-9159,1059,765
78472,-7505,854,662
78552,-7170,272,596
78632,-7995,1,609
78712,-9900,335,-8
78791,-11361,610,-689
78871,-9736,747,-776
78951,-7731,1418,-706
79031,-8197,2567,-784
79111,-9618,3479,-906
79191,-9880,3349,-732
79271,-10950,2255,126
79351,-11329,1310,850
79431,-9183,869,778
79511,-8157,774,839
79591,-8140,594,901
79671,-8772,245,845
79751,-9408,372,93
79831,-10209,765,-548
79911,-9267,811,-454
79991,-7487,1225,-701
80071,-7802,2161,-1081
80151,-9263,2777,-1300
80231,-10192,2655,-1463
80311,-11343,1957,-412
80391,-11239,1435,582
80471,-8953,1055,525
80551,-7572,725,524
80631,-7252,434,379
80711,-7427,8,140
80791,-7996,433,-13
80871,-10430,1168,-171
80951,-10788,1067,-193
81031,-8273,1072,-50
81111,-7630,1979,-230
81191,-8415,2889,-750
81271,-10378,2928,-1206
81351,-12027,2238,-343
81431,-11857,1575,486
81511,-9933,1171,361
81591,-7884,1103,345
81671,-7278,986,364
81751,-7243,385,312
81831,-8149,276,-10
81911,-10048,694,-536
81991,-11404,1248,-961
82071,-9739,1455,-579
82151,-7554,1747,-375
82231,-7841,2550,-826
82311,-9222,2754,-678
82391,-9737,2610,-874
82471,-10951,2013,-462
82551,-11705,1564,183
82631,-9521,1406,220
82711,-7725,1494,271
82791,-7024,2133,-98
82871,-6416,3370,-1994
82951,-6884,4861,-4749
83031,-8357,4574,-5855
83111,-7729,2459,-7224
83191,-4934,1328,-7051
83271,-3170,1210,-5587
83431,-3303,353,-7024
83654,-1300,-1248,-7171
83671,-1014,-1468,-7420
83751,-87,-1810,-7424
83831,935,-2277,-7375
83911,950,-2580,-7404
83991,846,-2841,-7502
84071,789,-2954,-7608
84151,763,-3006,-7743
84232,674,-3014,-7771
84311,615,-2975,-7733
84391,656,-2888,-7775
84471,735,-2771,-7829
84551,788,-2656,-7769
84631,822,-2637,-7783
84711,821,-2756,-7859
84791,837,-2786,-7911
