Time (ms),X,Y,Z
58382,7740,-2671,4504
58475,12164,8820,-4767
58555,4479,8596,-5600
58635,1988,7782,-5067
58715,9852,11485,-5228
58795,17772,13433,-3817
58875,14454,7084,188
58955,9150,375,3029
59035,7880,-1764,3508
59115,11456,261,1495
59195,14720,5287,-1212
59275,11981,8844,-3473
59355,6400,8795,-5595
59435,2731,8055,-6157
59515,4460,12449,-6325
59595,11047,16317,-5729
59675,12326,10196,-2804
59755,8499,1305,1915
59835,8363,-2466,4611
59915,13474,-32,3503
59995,18179,7243,-207
60075,13799,11558,-4140
60155,5173,10171,-5470
60251,1347,8713,-5595
60315,4361,10920,-7114
60395,11838,12820,-7506
60475,13199,8233,-4273
60555,8445,893,1094
60635,7799,-2555,4425
60715,13151,507,3092
60795,17961,8408,-1260
60875,13091,12169,-5433
60955,-411,7661,-5757
61035,2380,11923,-6796
61115,10333,15576,-7247
61195,12753,9492,-4041
61275,8229,362,732
61355,6691,-3853,3283
61435,11251,-1601,1287
61515,17212,4812,-3494
61595,13724,8759,-6979
61675,4865,7380,-6307
61755,102,5781,-4329
61835,-44,8716,-4807
61932,6342,14712,-5892
61995,11208,13811,-3632
62074,9096,5125,1111
62154,7719,-1623,3382
62234,10185,-2294,2418
62314,15459,4804,-832
62394,14554,10301,-4730
62474,6635,8518,-5507
62554,1389,6516,-4340
62634,616,6787,-3130
62714,9616,13181,-2856
62812,16350,15360,-2088
62874,11648,7871,789
62954,7329,878,3018
63034,6306,-1725,2496
63114,13385,1740,-2017
63212,18130,6694,-7007
63274,11454,7656,-7738
63354,4293,6251,-3363
63434,5068,8133,-3605
63514,10784,10939,-5033
63594,10871,8926,-4947
63674,7061,5392,-3763
63754,4755,2352,-1914
63834,5233,585,-471
63914,8599,1690,-925
64012,12363,5663,-2460
64074,11804,7611,-3611
64154,8076,6649,-4028
64234,5732,6388,-4291
64314,5963,7700,-4627
64394,7376,9021,-4528
64474,8642,9296,-3764
64554,9915,8860,-2614
64634,10432,7009,-2145
64714,8222,4378,-1936
64794,5552,2536,-1309
64874,5033,1968,-871
64954,7592,3471,-658
65052,11022,6187,-943
65114,11153,7453,-1281
65194,8712,6677,-1473
65274,6225,5317,-2023
65354,5065,5280,-2861
65434,5967,6339,-3627
65531,9351,7370,-4053
65594,12372,7365,-3679
65674,11671,5646,-2454
65754,8501,3589,-1337
65834,4869,1905,-36
65914,6482,2383,-405
65994,10206,3946,-1397
66091,12361,5230,-2484
66154,10992,5086,-3135
66234,8125,4446,-3302
66314,5848,4156,-3543
66394,5504,4431,-3757
66474,7974,5422,-4156
66571,11217,6140,-4316
66634,11944,5690,-3418
66714,9756,4318,-2051
66794,6729,2910,-816
66874,5027,1954,127
66954,5411,1731,251
67034,8682,2728,-579
67131,12589,4244,-1606
67194,13208,4549,-2444
67274,10806,3871,-3006
67354,7713,3632,-3148
67434,5699,3786,-3180
67514,5947,4148,-3383
67594,9290,4965,-3640
67691,12813,5159,-3273
67754,12646,4284,-2240
67834,9622,2980,-1211
67914,6529,1756,-476
67993,5455,1323,-5
68073,6926,1855,-160
68154,10242,2982,-626
68251,11345,4097,-2089
68313,8699,3652,-2490
68393,6304,3505,-2685
68473,6186,3803,-3041
68553,8377,4002,-3686
68651,11491,3941,-3875
68713,13088,3656,-3409
68793,11578,2892,-2363
68873,8381,1955,-1303
68953,5959,1398,-484
69033,5581,1505,111
69113,7497,2299,22
69193,10765,3710,-626
69291,12314,4770,-1501
69353,10748,4598,-2293
69433,7934,3715,-2568
69513,6007,3244,-2585
69593,6219,3587,-3251
69673,8793,3884,-4133
69771,11830,3937,-4408
69833,12640,3509,-3905
69913,10772,2678,-2688
69993,7621,2034,-1617
70073,5280,1674,-921
70153,5077,1890,-511
70233,7348,2649,-576
70313,10567,3566,-965
70411,12068,4071,-1616
70473,11068,3768,-2030
70553,6483,3342,-2413
70633,6338,3727,-2676
70713,8141,4086,-3182
70811,11449,4279,-3623
70873,13777,3976,-3462
70953,12916,3194,-2481
71033,9636,2232,-1443
71113,6340,1502,-737
71193,4905,1358,-127
71273,5867,2016,-115
71353,9150,3083,-758
71450,12142,3760,-2023
71513,12094,3564,-2938
71593,9774,3105,-3125
71673,6959,3045,-3135
71753,5185,3204,-2935
71833,5784,3552,-2936
71913,8437,3654,-2979
72010,11391,3420,-3153
72073,12785,3149,-3097
72153,12103,2732,-2302
72233,9830,2153,-1428
72313,7165,1798,-935
72393,5401,1701,-543
72473,5321,2253,-651
72553,7103,3407,-1196
72633,9454,4014,-1707
72730,10584,3895,-1970
72793,9711,3507,-2110
72873,7946,3210,-2631
72953,7732,2957,-3008
73035,9884,2787,-3542
73113,11672,2717,-3851
