Time (ms),X,Y,Z
48237,3329,6476,-4436
48317,3503,6706,-4808
48397,3516,6788,-4674
48477,3454,6741,-4577
48557,3400,6608,-4327
48637,3297,6588,-4065
48717,3292,6690,-4217
48797,3367,6840,-4475
48877,3350,6816,-4544
48957,3172,6617,-4551
49037,3046,6524,-4699
49117,3038,6438,-4734
49197,3154,6287,-4707
49277,3294,6277,-4814
49357,3402,6255,-4804
49437,3580,6236,-4604
49517,3706,6278,-4544
49597,3756,6349,-4747
49677,3745,6417,-4961
49757,3860,6346,-4830
49837,3802,6236,-4453
49917,3485,6116,-4508
49997,3345,5949,-4884
50077,3272,5727,-5222
50157,3332,5716,-5507
50317,3155,5321,-5575
50477,2314,4929,-5543
50557,2432,5345,-5443
50637,2180,5692,-5969
50717,850,6238,-7315
50802,-317,5076,-8627
50876,-818,1639,-8743
50956,-1129,-501,-7849
51036,-1846,-595,-7825
51116,-2206,437,-7857
51196,-2177,1619,-7701
51276,-1669,2529,-7970
51356,-843,2953,-8086
51436,-1252,2895,-7927
51516,-3048,2440,-6675
51596,-871,3424,-7286
51676,2066,4369,-9100
51756,1898,7286,-11209
51836,1965,8595,-11424
51916,494,5927,-9065
51996,-867,5494,-9110
52076,-912,6266,-9702
52156,-379,6121,-9056
52236,442,4048,-7944
52316,1277,2876,-6870
52396,1846,2765,-5951
52476,1002,1373,-5599
52556,-698,-130,-6460
52636,-621,-635,-7613
52716,679,180,-7903
52796,1337,858,-7893
52877,1584,415,-8128
52956,1537,260,-8288
53036,1515,366,-8303
53116,1795,297,-8250
53196,1960,60,-8286
53276,1858,-384,-8345
53356,1793,83,-7920
53436,1685,455,-7815
53516,1559,91,-8040
53596,1636,-130,-8077
53676,1732,13,-8085
53756,1794,328,-8106
53836,1857,390,-8218
53916,1903,231,-8160
53996,1899,97,-8004
54076,1940,-59,-8068
54156,1950,141,-8192
54236,2109,1199,-8378
54316,2183,1487,-8388
54396,1910,1323,-8153
54476,1834,1861,-8232
54556,2080,2052,-8371
54636,2315,1655,-8504
54716,2450,1393,-8455
54796,2427,1057,-8210
54876,2255,1174,-8079
54956,2277,1407,-8103
55036,2346,1491,-8055
55116,2294,1752,-7955
55196,2363,1788,-7909
55276,2080,1788,-7768
55356,1854,1668,-7770
55436,2055,1680,-7746
55516,2286,1943,-7777
55596,2394,2022,-7766
55676,2367,1965,-7820
55756,2209,2075,-7982
55836,2042,1913,-7947
55916,1818,1513,-7905
55996,1595,1796,-7894
56076,1662,2005,-8008
56156,1974,1881,-8113
56236,2411,2335,-8093
56316,2588,2529,-7990
56396,2491,2415,-7823
56476,2370,2430,-7745
56556,2211,2292,-7571
56636,2324,2202,-7619
