Time (ms),X,Y,Z
59115,-7932,6968,1393
59195,-5689,5506,-46
59355,-3584,3159,-2186
59435,-2192,7,-4098
59515,-1783,-166,-6134
59595,-1754,1607,-7450
59675,-1732,1793,-7697
59755,-1525,1700,-7624
59855,-1138,2127,-7548
59915,-898,2360,-7742
59995,-786,1990,-7901
60075,-811,1647,-7924
60155,-848,1649,-7927
60235,-737,1804,-7971
60395,-677,1816,-7940
60475,-632,1839,-7883
60555,-603,2047,-7933
60635,-494,2194,-7931
60715,-401,2280,-7929
60795,-435,2414,-7903
60875,-596,2639,-7771
